id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
1069478,2.0,0.0,4.0,0.0,1.0,0.0,0.5,6.0,3.0,1.0,5.0,5.0,17:28,1.0,3.0,11.0,5.0,0.0,2.0,46905,2019-01-19T00:00:00.000Z,5,103,4,False,2018,Final, ,16,117,362,Jabari,6,8,Parker,F,26,245,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069479,3.0,0.0,1.0,1.0,2.0,2.0,0.667,3.0,2.0,1.0,2.0,2.0,18:45,0.0,3.0,8.0,1.0,2.0,1.0,46905,2019-01-19T00:00:00.000Z,5,103,4,False,2018,Final, ,16,117,19,Ryan,6,3,Arcidiacono,G,5,200,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069480,,,,,,,,,,,,,,,,,,,,46905,2019-01-19T00:00:00.000Z,5,103,4,False,2018,Final, ,16,117,50,Antonio,6,4,Blakeney,G,5,192,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069481,,,,,,,,,,,,,,,,,,,,46905,2019-01-19T00:00:00.000Z,5,103,4,False,2018,Final, ,16,117,154,Cristiano,6,10,Felicio,F-C,5,265,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1069482,2.0,3.0,4.0,0.0,0.0,0.0,0.538,13.0,7.0,1.0,5.0,5.0,34:36,1.0,1.0,19.0,5.0,1.0,1.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,434,Jayson,6,8,Tatum,F,2,208,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069483,1.0,1.0,6.0,0.4,5.0,2.0,0.3,10.0,3.0,0.0,0.0,0.0,28:19,1.0,2.0,8.0,7.0,1.0,1.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,328,Marcus,6,9,Morris,F,13,235,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069484,0.0,2.0,5.0,0.25,4.0,1.0,0.364,11.0,4.0,1.0,4.0,4.0,27:33,4.0,2.0,13.0,9.0,0.0,3.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,219,Al,6,10,Horford,C-F,23,245,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069485,4.0,0.0,0.0,0.0,3.0,0.0,0.25,4.0,1.0,1.0,2.0,2.0,17:15,0.0,4.0,4.0,0.0,1.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,420,Marcus,6,4,Smart,G,2,220,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069486,5.0,0.0,2.0,0.625,8.0,5.0,0.579,19.0,11.0,1.0,5.0,5.0,36:32,1.0,1.0,32.0,3.0,1.0,4.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,228,Kyrie,6,3,Irving,G,3,193,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069487,2.0,0.0,4.0,0.4,5.0,2.0,0.3,10.0,3.0,0.75,8.0,6.0,27:54,0.0,1.0,14.0,4.0,3.0,2.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,70,Jaylen,6,7,Brown,G,2,220,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069488,4.0,1.0,10.0,0.2,5.0,1.0,0.333,12.0,4.0,0.0,0.0,0.0,29:13,1.0,1.0,9.0,11.0,3.0,3.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,403,Terry,6,1,Rozier,G,4,190,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069489,0.0,1.0,1.0,0.0,1.0,0.0,0.75,4.0,3.0,0.0,0.0,0.0,15:58,2.0,3.0,6.0,3.0,0.0,1.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,35,Aron,6,10,Baynes,C-F,24,260,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11:30,0.0,0.0,3.0,0.0,0.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,353,Semi,6,7,Ojeleye,F,2,241,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069491,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5:35,1.0,2.0,5.0,1.0,0.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,439,Daniel,6,8,Theis,F,2,243,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5:35,0.0,1.0,0.0,0.0,0.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,468,Brad,6,4,Wanamaker,G,2,210,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069493,,,,,,,,,,,,,,,,,,,,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,476,Robert,6,10,Williams III,C-F,2,240,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069494,,,,,,,,,,,,,,,,,,,,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,488,Guerschon,6,8,Yabusele,F,2,260,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1069495,1.0,0.0,5.0,0.0,2.0,0.0,0.5,8.0,4.0,0.667,3.0,2.0,30:53,0.0,4.0,10.0,5.0,0.0,4.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,42,DeAndre',6,6,Bembry,F,1,210,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069496,3.0,0.0,8.0,0.5,2.0,1.0,0.714,7.0,5.0,1.0,4.0,4.0,28:35,3.0,4.0,15.0,11.0,0.0,3.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,101,John,6,10,Collins,F-C,1,235,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069497,0.0,1.0,3.0,0.333,3.0,1.0,0.333,6.0,2.0,1.0,1.0,1.0,24:41,0.0,2.0,6.0,3.0,0.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,120,Dewayne,7,0,Dedmon,C,1,245,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069498,7.0,0.0,2.0,0.4,10.0,4.0,0.389,18.0,7.0,0.0,0.0,0.0,34:49,2.0,2.0,18.0,4.0,3.0,2.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,221,Kevin,6,7,Huerter,G,1,190,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069499,7.0,0.0,1.0,0.222,9.0,2.0,0.353,17.0,6.0,1.0,2.0,2.0,33:57,0.0,3.0,16.0,1.0,1.0,6.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,490,Trae,6.0,2.0,Young,G,1,180.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069500,2.0,1.0,4.0,0.5,2.0,1.0,0.7,10.0,7.0,0.0,0.0,0.0,18:56,2.0,0.0,15.0,6.0,1.0,2.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,273,Alex,7.0,1.0,Len,C,26,250.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069501,1.0,1.0,6.0,0.125,8.0,1.0,0.214,14.0,3.0,1.0,2.0,2.0,23:27,1.0,2.0,9.0,7.0,2.0,1.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,383,Taurean,6.0,8.0,Prince,F,3,220.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069502,6.0,1.0,1.0,0.0,3.0,0.0,0.286,7.0,2.0,1.0,2.0,2.0,20:54,2.0,0.0,6.0,3.0,1.0,2.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,279,Jeremy,6.0,3.0,Lin,G,28,200.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069503,0.0,1.0,5.0,1.0,2.0,2.0,0.667,3.0,2.0,0.0,0.0,0.0,15:23,2.0,2.0,6.0,7.0,0.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,428,Omari,6.0,9.0,Spellman,F,18,245.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069504,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,8:25,1.0,1.0,4.0,2.0,0.0,0.0,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,88,Vince,6.0,6.0,Carter,F-G,1,220.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069505,,,,,,,,,,,,,,,,,,,,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,11,Justin,6.0,6.0,Anderson,G-F,3,230.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069506,,,,,,,,,,,,,,,,,,,,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,133,Tyler,6.0,5.0,Dorsey,G,15,183.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069507,,,,,,,,,,,,,,,,,,,,46902,2019-01-19T00:00:00.000Z,1,105,4,False,2018,Final, ,2,113,190,Daniel,,,Hamilton,G-F,6,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1069508,1.0,1.0,2.0,0.667,3.0,2.0,0.5,6.0,3.0,0.0,0.0,0.0,25:42,0.0,1.0,8.0,2.0,1.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,436,Garrett,6.0,6.0,Temple,G-F,3,195.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069509,1.0,0.0,4.0,0.25,4.0,1.0,0.167,6.0,1.0,0.0,0.0,0.0,13:33,1.0,3.0,3.0,5.0,0.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,187,JaMychal,6.0,9.0,Green,F,13,227.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069510,1.0,0.0,6.0,0.333,3.0,1.0,0.5,12.0,6.0,0.6,5.0,3.0,28:34,3.0,2.0,16.0,9.0,0.0,3.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,231,Jaren,6.0,11.0,Jackson Jr.,F-C,15,242.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069511,3.0,0.0,4.0,0.25,4.0,1.0,0.375,8.0,3.0,0.0,0.0,0.0,29:57,0.0,1.0,7.0,4.0,2.0,4.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,215,Justin,6.0,6.0,Holiday,F-G,12,181.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069512,3.0,0.0,2.0,0.0,1.0,0.0,0.556,9.0,5.0,0.0,0.0,0.0,22:26,0.0,0.0,10.0,2.0,1.0,2.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,104,Mike,6.0,1.0,Conley,G,29,175.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069513,1.0,1.0,4.0,0.0,4.0,0.0,0.2,10.0,2.0,1.0,4.0,4.0,28:12,0.0,3.0,8.0,4.0,1.0,4.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,90,Omri,,,Casspi,F,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069514,5.0,0.0,1.0,0.667,3.0,2.0,0.625,8.0,5.0,1.0,2.0,2.0,26:14,2.0,1.0,14.0,3.0,1.0,3.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,291,Shelvin,,,Mack,G,4,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069515,1.0,1.0,7.0,0.0,0.0,0.0,0.5,10.0,5.0,0.75,4.0,3.0,21:46,4.0,1.0,13.0,11.0,0.0,3.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,385,Ivan,6.0,10.0,Rabb,F,20,220.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069516,4.0,0.0,1.0,0.4,5.0,2.0,0.286,7.0,2.0,0.0,0.0,0.0,26:09,1.0,1.0,6.0,2.0,1.0,2.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,87,Jevon,6.0,2.0,Carter,G,24,196.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069517,1.0,0.0,1.0,0.5,2.0,1.0,0.4,5.0,2.0,0.0,0.0,0.0,17:27,0.0,0.0,5.0,1.0,0.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,470,Yuta,6.0,9.0,Watanabe,G,15,205.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069518,,,,,,,,,,,,,,,,,,,,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,169,Marc,7.0,1.0,Gasol,C,28,255.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069519,,,,,,,,,,,,,,,,,,,,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,1771,Joakim,6.0,11.0,Noah,,13,230.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1069520,3.0,1.0,6.0,0.667,12.0,8.0,0.615,13.0,8.0,0.0,0.0,0.0,22:41,1.0,1.0,24.0,7.0,2.0,0.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,184,Danny,6.0,6.0,Green,G-F,14,215.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069521,2.0,0.0,6.0,0.0,1.0,0.0,0.583,12.0,7.0,0.75,4.0,3.0,28:42,2.0,2.0,17.0,8.0,1.0,0.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,416,Pascal,6.0,9.0,Siakam,F,28,230.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069522,0.0,1.0,1.0,0.0,1.0,0.0,0.692,13.0,9.0,0.0,0.0,0.0,25:46,4.0,4.0,18.0,5.0,0.0,0.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,223,Serge,6.0,10.0,Ibaka,F-C,28,235.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069523,7.0,1.0,1.0,0.25,4.0,1.0,0.125,8.0,1.0,1.0,1.0,1.0,26:20,1.0,1.0,4.0,2.0,2.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,458,Fred,6.0,0.0,VanVleet,G,28,195.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069524,7.0,1.0,3.0,0.25,4.0,1.0,0.375,8.0,3.0,1.0,5.0,5.0,29:02,1.0,1.0,12.0,4.0,2.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,286,Kyle,6.0,1.0,Lowry,G,28,196.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069525,4.0,0.0,1.0,1.0,2.0,2.0,0.857,7.0,6.0,0.0,0.0,0.0,19:07,0.0,1.0,14.0,1.0,3.0,0.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,380,Norman,6.0,4.0,Powell,F-G,28,215.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069526,3.0,2.0,1.0,0.5,2.0,1.0,0.5,6.0,3.0,1.0,2.0,2.0,22:50,0.0,2.0,9.0,1.0,3.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,487,Delon,6.0,5.0,Wright,G,7,183.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069527,0.0,0.0,1.0,0.333,6.0,2.0,0.333,12.0,4.0,0.75,4.0,3.0,17:29,0.0,1.0,13.0,1.0,5.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,316,CJ,6.0,6.0,Miles,F-G,30,220.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069528,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11:23,0.0,3.0,0.0,2.0,0.0,2.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,325,Greg,,,Monroe,C,23,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069529,2.0,1.0,2.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,17:56,0.0,0.0,2.0,2.0,1.0,3.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,2158,Patrick,6.0,7.0,McCaw,,28,185.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069530,0.0,2.0,3.0,0.5,2.0,1.0,0.25,4.0,1.0,0.0,0.0,0.0,9:04,0.0,1.0,3.0,3.0,0.0,0.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,58,Chris,6.0,10.0,Boucher,F,28,200.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
12844,,,,,,,,,,,,,,,,,,,,510,2018-12-26T00:00:00.000Z,27,111,4,False,2018,Final, ,8,103,113,Dante,6.0,8.0,Cunningham,F,27,230.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1069531,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4:50,0.0,0.0,0.0,2.0,0.0,1.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,287,Jordan,6.0,4.0,Loyd,G,28,210.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069532,0.0,0.0,0.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,4:50,0.0,0.0,3.0,0.0,0.0,0.0,46903,2019-01-19T00:00:00.000Z,28,119,4,False,2018,Final, ,15,90,392,Malachi,,,Richardson,G,28,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1069533,5.0,0.0,5.0,0.333,3.0,1.0,0.333,9.0,3.0,0.0,0.0,0.0,36:58,2.0,1.0,7.0,7.0,1.0,2.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,415,Iman,6.0,5.0,Shumpert,G,3,215.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069534,0.0,0.0,1.0,0.25,4.0,1.0,0.4,5.0,2.0,0.0,0.0,0.0,14:39,0.0,1.0,5.0,1.0,0.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,49,Nemanja,6.0,10.0,Bjelica,F,26,234.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069535,2.0,0.0,3.0,0.0,0.0,0.0,0.75,8.0,6.0,0.0,1.0,0.0,24:08,3.0,4.0,12.0,6.0,0.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,91,Willie,7.0,0.0,Cauley-Stein,C,7,240.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069536,3.0,1.0,6.0,0.778,9.0,7.0,0.591,22.0,13.0,1.0,2.0,2.0,37:33,3.0,3.0,35.0,9.0,0.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,210,Buddy,6.0,4.0,Hield,G,26,214.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069537,10.0,0.0,5.0,0.25,4.0,1.0,0.308,13.0,4.0,0.714,7.0,5.0,35:12,1.0,0.0,14.0,6.0,1.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,161,De'Aaron,6.0,3.0,Fox,G,26,175.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069538,2.0,1.0,3.0,0.0,0.0,0.0,0.5,6.0,3.0,0.5,4.0,2.0,18:11,2.0,4.0,8.0,5.0,0.0,2.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,174,Harry,6.0,10.0,Giles III,F-C,26,240.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069539,0.0,1.0,2.0,0.0,1.0,0.0,0.667,9.0,6.0,1.0,2.0,2.0,26:42,0.0,5.0,14.0,2.0,2.0,4.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,24,Marvin,6.0,11.0,Bagley III,F,26,234.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069540,7.0,1.0,2.0,0.0,2.0,0.0,0.25,12.0,3.0,1.0,2.0,2.0,23:03,0.0,2.0,8.0,2.0,1.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,53,Bogdan,6.0,6.0,Bogdanovic,G,26,205.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6:21,0.0,0.0,0.0,1.0,0.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,157,Yogi,6.0,0.0,Ferrell,G,26,180.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5:20,0.0,0.0,0.0,0.0,0.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,263,Kosta,7.0,0.0,Koufos,C,26,245.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069543,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11:53,0.0,0.0,0.0,0.0,0.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,235,Justin,6.0,8.0,Jackson,F,7,210.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069544,,,,,,,,,,,,,,,,,,,,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,299,Frank,5.0,11.0,Mason,G,17,190.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069545,,,,,,,,,,,,,,,,,,,,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,309,Ben,,,McLemore,G,11,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1069546,2.0,0.0,1.0,0.222,9.0,2.0,0.25,12.0,3.0,0.0,0.0,0.0,29:36,0.0,0.0,8.0,1.0,0.0,2.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,75,Reggie,6.0,7.0,Bullock,G-F,20,205.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069547,3.0,0.0,3.0,0.25,4.0,1.0,0.522,23.0,12.0,0.867,15.0,13.0,37:52,3.0,4.0,38.0,6.0,3.0,5.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,189,Blake,6.0,10.0,Griffin,F,9,250.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069548,3.0,1.0,6.0,0.0,0.0,0.0,0.429,7.0,3.0,0.5,2.0,1.0,35:22,6.0,5.0,7.0,12.0,1.0,3.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,361,Zaza,6,11,Pachulia,C,9,270,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069549,4.0,0.0,9.0,0.5,2.0,1.0,0.4,5.0,2.0,0.5,2.0,1.0,29:28,1.0,4.0,6.0,10.0,0.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,69,Bruce,6,5,Brown,G,9,202,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069550,3.0,0.0,1.0,0.5,2.0,1.0,0.2,5.0,1.0,0.5,2.0,1.0,28:47,1.0,4.0,4.0,2.0,2.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,236,Reggie,6,3,Jackson,G,13,208,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069551,0.0,0.0,1.0,0.0,0.0,0.0,0.571,7.0,4.0,0.0,0.0,0.0,12:38,2.0,2.0,8.0,3.0,0.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,276,Jon,6,10,Leuer,F,9,228,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069552,4.0,0.0,2.0,0.333,3.0,1.0,0.333,3.0,1.0,1.0,2.0,2.0,17:13,0.0,0.0,5.0,2.0,0.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,80,Jose,6,3,Calderon,G,9,200,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069553,2.0,1.0,3.0,0.667,6.0,4.0,0.583,12.0,7.0,0.5,2.0,1.0,23:08,0.0,1.0,19.0,3.0,0.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,254,Luke,6,5,Kennard,G,9,206,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069554,0.0,0.0,4.0,0.0,1.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,11:53,0.0,1.0,2.0,4.0,0.0,1.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,243,Stanley,6,7,Johnson,F,28,245,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069555,0.0,0.0,3.0,0.0,2.0,0.0,0.333,6.0,2.0,0.0,0.0,0.0,14:03,0.0,2.0,4.0,3.0,0.0,0.0,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,441,Khyri,6,3,Thomas,G,9,210,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069556,,,,,,,,,,,,,,,,,,,,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,143,Henry,6,11,Ellenson,F,3,245,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069557,,,,,,,,,,,,,,,,,,,,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,168,Langston,6,2,Galloway,G,9,200,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1069558,,,,,,,,,,,,,,,,,,,,46899,2019-01-19T00:00:00.000Z,9,101,4,False,2018,Final, ,26,103,395,Glenn,6,6,Robinson III,G-F,23,222,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
